record_id,classification,resource_type,resource_id,fingerprint_md5,clinical_audit_set_fingerprint
48e266a5-1ca1-45eb-aeee-5fc28b8ab22c,clinical_delete_target,cell_classification_run,1994d295-0c97-474d-b000-4ed4d1139320,724e997c6626623b690d8af3b4139f97,310e78840b955e3ca6e75eb03f0c66c8
4a0b2c3b-ddb1-457e-884d-3a27833fa1fb,clinical_delete_target,scientific_case,0b3e21fd-323f-4f94-be52-efc76447788c,c78390e1233abf8536d687cd5404d047,310e78840b955e3ca6e75eb03f0c66c8
4a27f9dd-b404-4e27-b997-d2bbe46aa542,clinical_delete_target,microscopy_analysis_run,1c49c468-795c-45ed-98a4-e3670ddd5182,572a813158dd348a5dfbce9d654ca368,310e78840b955e3ca6e75eb03f0c66c8
4a5b072d-c9de-403b-a191-acc6ee13037a,clinical_delete_target,image_ingestion_batch,d39f7f46-ec87-4302-9bb4-c2e1801d6fe9,5d721200a885e81664b7f315b836ffb3,310e78840b955e3ca6e75eb03f0c66c8
4bad9f1c-dee1-4923-8511-c29b24af2e0a,clinical_delete_target,cell_detection_run,f4a29ede-288f-42ba-abf0-32395606ffc4,a5d12e00526e77458f533c2562095bf8,310e78840b955e3ca6e75eb03f0c66c8
4bda6673-266e-42b7-9b33-bfa9cf485614,clinical_delete_target,image_ingestion_batch,7064faa9-ff47-4ec1-a6ce-590dfd5e0091,2a66d5f98a22c5843ed229dc340b2869,310e78840b955e3ca6e75eb03f0c66c8
4c21a4f2-cbf4-45aa-bf51-72ac8c3afa50,clinical_delete_target,image_ingestion_batch,6f084814-f95d-4ba6-816d-4561fba5c17b,5f813d41cbe555333154f468c4040302,310e78840b955e3ca6e75eb03f0c66c8
4c4979d4-3565-4c8b-991f-eca931350ba2,clinical_delete_target,cell_detection,33c4650c-db10-4489-8bf9-502131b527a4,4d83f7350b1032bad54c38dca3dff394,310e78840b955e3ca6e75eb03f0c66c8
4cd6a4a4-b58b-4888-bb25-7c7d58930003,clinical_delete_target,cell_detection_run,0d86637f-bf43-4c20-a000-30e6e09038ff,60a9bd5dd353d529323d5209bd906406,310e78840b955e3ca6e75eb03f0c66c8
4cdaad4b-7a92-4028-be0b-376969ba2c8b,clinical_delete_target,quality_assessment_queue_item,44a77ee8-fa4c-4873-9bf7-44879f3d8f77,730a1202ff41b1cde03a94004a2f7c52,310e78840b955e3ca6e75eb03f0c66c8
4d3c02b3-b96b-43d6-b16f-9fde3336a88c,clinical_delete_target,microscopy_analysis_run,59a98cc0-24f4-424a-b208-3fe06063fa47,5a89898aec51ec11f0cb51cbf7edfcb0,310e78840b955e3ca6e75eb03f0c66c8
4d50606a-2837-40d9-b15e-f69a761a36a8,clinical_delete_target,image_ingestion_batch,e8d9aca1-0af4-43d0-8b66-489394820b63,b5eca202e32de158d66441e773d0a12d,310e78840b955e3ca6e75eb03f0c66c8
4d86ac19-dc41-4be6-a217-f8b7947a7693,clinical_delete_target,microscopy_image,5ecbdf28-e01c-4b51-ae7b-f9d88c6b9aa5,0b58328f0990a2e9553941691ae9efce,310e78840b955e3ca6e75eb03f0c66c8
4da72ad8-ff00-40ef-97a8-75a21a6350a5,clinical_delete_target,microscopy_analysis_run,b0a5839c-3668-4411-b590-cc1d8fed470e,3556f45cfc24815a47fe4827440e5301,310e78840b955e3ca6e75eb03f0c66c8
4dbb24b1-0733-4458-8b12-966c84e704fc,clinical_delete_target,microscopy_analysis_run,383c9700-4823-4ef4-a3f6-c8bac0a28dd4,92ee4d3c20291ee3047027a105371f0b,310e78840b955e3ca6e75eb03f0c66c8
4de79077-47a6-40e1-b00c-9960e06c6bf4,clinical_delete_target,microscopy_image,8a0187a3-03f0-45bd-ac3c-6e47c7999f03,06c66999e7b1ef67e332637a555700b8,310e78840b955e3ca6e75eb03f0c66c8
4dfaac76-2a15-4d6b-b4ae-13112bb841bf,clinical_delete_target,microscopy_analysis_run,93807208-985b-4d70-bb43-c7843db4141d,9ebea72eb8a79875c5fb6cb3c09d37ea,310e78840b955e3ca6e75eb03f0c66c8
4dfacc4f-1108-46c5-b6a8-8a647812e25f,clinical_delete_target,cell_prediction,9a1086da-519b-4a48-b899-e2d28dd95586,84c504122e6fc2734246cef8f00c1508,310e78840b955e3ca6e75eb03f0c66c8
4e244665-e977-4890-88b9-357f2d1ff1f7,clinical_delete_target,cell_classification_run,d2055c79-26a2-4105-809d-82254e016cf1,06999cdfbd2ca05c5b54cd7d11c17cb0,310e78840b955e3ca6e75eb03f0c66c8
4e3def35-2d2b-49a1-a1ab-5bf6d2f09bbb,clinical_delete_target,microscopy_image,18b27447-aed7-42fa-9142-4bab96366973,aa471553130a159d8f0fb0537d3ac365,310e78840b955e3ca6e75eb03f0c66c8
4f228f91-8ef0-4b57-b6b2-72b5e01e190b,clinical_delete_target,image_ingestion_batch,bd02f725-0ed9-4bd6-8513-86c94f9c63e6,85a3b8240c0f2b00ffa62925fc7e1043,310e78840b955e3ca6e75eb03f0c66c8
4f448696-8937-4da3-bdd5-82a24c33ea27,clinical_delete_target,research_subject,5c81e5a2-71a2-46a3-815f-23264ecfb82f,b9c306361c04cd20ebd166d253ec49b8,310e78840b955e3ca6e75eb03f0c66c8
4f476d5c-f237-46c3-8fb2-9306c4ef1ec6,clinical_delete_target,quality_assessment_queue_item,9a60975c-af56-40e5-b133-84c69b165fa4,5a8c5ed19350150a8ccef14b772e2d3d,310e78840b955e3ca6e75eb03f0c66c8
4f492b91-2c73-449d-9f20-81bf1d776f9e,clinical_delete_target,cell_classification_run,d32b7bd2-8e02-4df2-8883-a0ef235f6c9a,d2791ac764f317adfa7cf4cdf5a02608,310e78840b955e3ca6e75eb03f0c66c8
4f5c2bd3-0777-4358-bcc5-dff4eadb33ae,clinical_delete_target,microscopy_analysis_run,5d9ca4e3-60b1-4a9f-aba0-8a5edd13510a,55217afb7a86360571051b804189aec2,310e78840b955e3ca6e75eb03f0c66c8
4fb1aec2-9505-4886-a8d6-744ec9544702,clinical_delete_target,cell_detection,b44d5a75-10c6-4139-8383-b1c87a514006,eddd262000a38a17a1f9ebfd2efa151b,310e78840b955e3ca6e75eb03f0c66c8
50129f8f-f51f-4ab1-9dc7-2625164b9760,clinical_delete_target,image_ingestion_batch,f5b6e7c7-06e0-4bcc-87e1-a8f477b82121,0b151fc2e15dff1e04b9351d14c660e6,310e78840b955e3ca6e75eb03f0c66c8
5016eddd-c7d7-480f-874a-48c662d5921c,clinical_delete_target,microscopy_analysis_run,3a9a3ddd-a6fb-43b7-98e8-82fe65649b10,0fda5e021f6ba4f70e749a7d7b4e200f,310e78840b955e3ca6e75eb03f0c66c8
5027df21-c1b0-40bb-951f-f49f88a86377,clinical_delete_target,smear_slide,c5c2115f-3c44-422a-809b-77b912019d41,3ac31aa5292fc23a765fcc7145b961b7,310e78840b955e3ca6e75eb03f0c66c8
5032b453-924d-435c-9b0f-107a5e02178f,clinical_delete_target,cell_detection,33c4650c-db10-4489-8bf9-502131b527a4,1fd15c9d71651714e30011cffd112623,310e78840b955e3ca6e75eb03f0c66c8
5085a5a4-b899-4e9b-a53c-30a9892ca9f3,clinical_delete_target,microscopy_analysis_run,e8985a61-720d-45d7-b2d4-8a499a951ac9,1eb637f3e8d06fee8681e30079929aef,310e78840b955e3ca6e75eb03f0c66c8
51df75c6-f82b-43be-8080-20bc82a2a03b,clinical_delete_target,cell_detection_run,99ac88d3-5c9f-4fc3-8d6a-abadae1ee80c,364856251bc1f62b742de4080521e6c4,310e78840b955e3ca6e75eb03f0c66c8
51e10a96-8526-4318-844b-5d840df3e313,clinical_delete_target,image_ingestion_batch,c11b5906-9e42-4ab4-a300-2f62c34db45f,3cd3a0a9b53e29b3c79666168ea3d9af,310e78840b955e3ca6e75eb03f0c66c8
52250562-a5b2-4ae3-acde-71eb3fd575e9,clinical_delete_target,cell_detection_run,c3c7a47a-b9d7-41c8-a8db-3269a23bca95,0ca759b91ba9323d0350b93154329d6f,310e78840b955e3ca6e75eb03f0c66c8
528fbd5a-f0bb-4ac6-a1b4-f628414742e4,clinical_delete_target,quality_assessment_queue_item,8d544f34-5b64-44b6-8ee3-340d5054158a,2d71e6ad07b90b3293fa23fc713c29ea,310e78840b955e3ca6e75eb03f0c66c8
52c0b28b-faba-4e1d-b6e6-5d69d18301b9,clinical_delete_target,cell_detection_run,1abc6f5a-ce2e-4d43-a7b2-9323cf7efa1c,fdcc498f467c664a0df0084d04033869,310e78840b955e3ca6e75eb03f0c66c8
533456d3-67f4-4c36-88b4-a15deb3f9f7e,clinical_delete_target,scientific_case,d56da8d3-0685-47c7-ac45-66dcbe864025,c6ab47355da0e52516973753a8005077,310e78840b955e3ca6e75eb03f0c66c8
535edf06-143a-4297-a809-8ed67e506c17,clinical_delete_target,cell_classification_run,0622acfd-52fa-4050-8433-dd18b20a8358,4c7f6dfd08d6abfbbe76d2fcd1b7becd,310e78840b955e3ca6e75eb03f0c66c8
5391b27d-a1a3-459b-b21d-cfe42c542080,clinical_delete_target,microscopy_image,195bafe6-f5d3-4155-8e36-a48b6d4b88bd,4c8b45dd5947c33e3f9dbdd1fdfa1be9,310e78840b955e3ca6e75eb03f0c66c8
53f3c0ba-f01e-4cc7-8b7b-ab5d405186b3,clinical_delete_target,microscopy_image,49d77376-cc67-45d0-949e-e39c499bdace,dba930d6d6f743a77e5b916beacd91c5,310e78840b955e3ca6e75eb03f0c66c8
53f5e398-0a28-4925-bb99-2d922fa198f2,clinical_delete_target,quality_assessment_queue_item,3888a8b5-83d6-4316-b804-1d7ec9d0ba9c,2a6cd809ed68b95abd95198b8ccbddfd,310e78840b955e3ca6e75eb03f0c66c8
5457edcd-6fd7-4deb-ad46-62600633b434,clinical_delete_target,scientific_case,6013c866-a323-4bb7-9674-0044f1139199,fef98cf53ccd65787efb26e79b5f85a5,310e78840b955e3ca6e75eb03f0c66c8
55126792-abae-439d-b931-a27b1e3d49f6,clinical_delete_target,research_subject,516fb6d2-bd5a-45d8-9dfc-bab9b3845427,46a129387f3e693ea40b9a8b5bbab22c,310e78840b955e3ca6e75eb03f0c66c8
55ee1bc9-bf7b-4688-8400-882b38c3fd14,clinical_delete_target,image_ingestion_batch,912ed57e-024d-4e32-87e8-fb3a65bec883,5f6aa3d2b3e2ed1907c5ffa2b972385f,310e78840b955e3ca6e75eb03f0c66c8
5690fd26-af5d-4eff-a91d-f3cedcb235ac,clinical_delete_target,cell_detection_run,2b113263-4ee7-4c87-a4d5-c689a43626bb,e964b629174db5398da63c2d03c0b7b5,310e78840b955e3ca6e75eb03f0c66c8
569ef921-226d-4c9d-a723-033cbcc35cb3,clinical_delete_target,smear_slide,eeed03b5-7b83-49c2-aff2-0476ee2f0ebb,d5d2794eb9b9f4c8da1c634f7827ec79,310e78840b955e3ca6e75eb03f0c66c8
57369f9c-797e-4d66-a7f3-3c92dbf22e65,clinical_delete_target,research_subject,02632a67-6380-4e7e-a289-92d9e5e1ae56,ed4413eca2de9165c5f4bb0545808edd,310e78840b955e3ca6e75eb03f0c66c8
57e861d7-ed08-442b-9c44-40382d8b7edd,clinical_delete_target,microscopy_analysis_run,3a9a3ddd-a6fb-43b7-98e8-82fe65649b10,37060a4892adb20caefe58298ced9e7d,310e78840b955e3ca6e75eb03f0c66c8
5813dc72-5f76-4db0-b4c3-bce1194ce456,clinical_delete_target,image_ingestion_batch,f077bd14-18bf-457d-a969-34de97d98ebe,738e40869dc5b778d3baebed0fd62197,310e78840b955e3ca6e75eb03f0c66c8
583a3c6b-0689-4155-95dd-2a197630a46a,clinical_delete_target,cell_detection_run,1007bc39-4bca-4a32-9069-5c8180b174db,c467925f44785bba62f053d5ec3d966e,310e78840b955e3ca6e75eb03f0c66c8
5852be11-5df6-4ad8-a499-26b0baf6dd53,clinical_delete_target,microscopy_analysis_run,214fd936-3c74-4042-937a-3131ff495bdd,274063794623a6145d47f9a5ade14876,310e78840b955e3ca6e75eb03f0c66c8
58974484-f25a-406c-8a71-199bf742cdfb,clinical_delete_target,microscopy_image,86f57337-3130-4c9d-9284-6d6ff68c1991,83c204db0b531311d0453ef298acb75c,310e78840b955e3ca6e75eb03f0c66c8
590193d7-a370-4cc0-aa5b-9528c7a90867,clinical_delete_target,image_ingestion_batch,21088e58-6af2-4d51-92bd-607bad23177f,2cd509cb6e9b67c831b932e7c155779f,310e78840b955e3ca6e75eb03f0c66c8
59355f01-66d1-45df-b746-70da1785b14e,clinical_delete_target,smear_slide,0954f74e-5cd3-4bce-ab0f-40fc6519bcff,7db663558b0171a148d956d85a0bc11a,310e78840b955e3ca6e75eb03f0c66c8
59427976-f749-4b6d-b0f8-ec34cf7794e9,clinical_delete_target,cell_classification_run,18318c4d-e1a8-4d82-83c2-07b08947ccb0,6c96964754b0762fb12aaeab38cb2633,310e78840b955e3ca6e75eb03f0c66c8
59985dae-96a1-46f8-ba5b-b13407bb16ed,clinical_delete_target,cell_classification_run,355ee604-bcee-466d-98e2-700061daf81e,57d684343f8425433f484130b0f82e05,310e78840b955e3ca6e75eb03f0c66c8
59d78a45-c33b-4db9-ab76-3d0398e2ecc4,clinical_delete_target,cell_classification_run,3c4ca187-c3e7-4b57-9026-263fe970d25a,e4a543643cc943d0f584f9b7c92a3369,310e78840b955e3ca6e75eb03f0c66c8
59ec66c7-7692-42ef-a9ce-6066848c1c23,clinical_delete_target,cell_classification_run,d2055c79-26a2-4105-809d-82254e016cf1,4fb9b3afd581352acd04fe6ac3f143e8,310e78840b955e3ca6e75eb03f0c66c8
5a2aa041-7656-48eb-8cba-c67aa25e97f8,clinical_delete_target,image_ingestion_batch,c810e55b-d2fb-4f8e-b738-310fa6a7ac3d,7d44f0fbc47d0aca83767a897302ce1b,310e78840b955e3ca6e75eb03f0c66c8
5a5ddee4-f2f4-4cef-b91b-e41bbdcae119,clinical_delete_target,scientific_case,8e565907-297c-4279-b28f-92bce1643e2e,b77429d87b919faf1e6fd8fade40b27f,310e78840b955e3ca6e75eb03f0c66c8
5b00e7e3-bb65-4910-be03-42f10ec1d722,clinical_delete_target,microscopy_analysis_run,5f35abbf-10da-4c5e-b4d7-0b2e59de51f2,dc9c8859a926cec772e9e924ccc7edfb,310e78840b955e3ca6e75eb03f0c66c8
5b0b1e87-077c-41af-9349-c7c072485cdd,clinical_delete_target,image_ingestion_batch,0ce2cc0f-774f-4283-8a9d-28dbfd751d86,9f1a63d24a06ac27d8b8d8ef4ae746a2,310e78840b955e3ca6e75eb03f0c66c8
5b1e760f-853e-4341-bf1a-cfc4f018db7b,clinical_delete_target,smear_slide,4b10fb9a-e16b-4a49-9f11-49901acaec30,18c83e7dd055fdcf66cb12d885ea343a,310e78840b955e3ca6e75eb03f0c66c8
5b53674f-6b77-4c34-a559-2d69fde731ca,clinical_delete_target,quality_assessment_queue_item,fd66d3f2-cde1-4151-9974-9c0217239a41,690537e17388c3329d058654e76b9ff4,310e78840b955e3ca6e75eb03f0c66c8
5be632a0-a245-422c-ba13-413707faa991,clinical_delete_target,microscopy_analysis_run,ba5fc281-07c1-46ca-8091-0c13e6753aa4,09084a593f9f6333fa5d6427f4420f7c,310e78840b955e3ca6e75eb03f0c66c8
5cefcd3f-c5f2-4019-9aa4-9ce817e1f2bd,clinical_delete_target,microscopy_analysis_run,7fd7ef40-bc9c-40d1-9e62-62bf0850c6b3,d576c80b9247ffdfbcabfa5351561382,310e78840b955e3ca6e75eb03f0c66c8
5d3a2c34-be02-4d71-b971-ee9e14afa27e,clinical_delete_target,cell_classification_run,18318c4d-e1a8-4d82-83c2-07b08947ccb0,62bc2b429fe8ab6d3e8d9d16402c7653,310e78840b955e3ca6e75eb03f0c66c8
5d6052e6-9d7a-4b78-bb1f-a95914ea1e30,clinical_delete_target,microscopy_analysis_run,7eba770f-f337-4ed5-b174-fb4c18baaae5,0dddd893b459d8c4026986746fb182ac,310e78840b955e3ca6e75eb03f0c66c8
5e3540e5-adc5-4084-bbd2-18025ed59502,clinical_delete_target,smear_slide,3c3d54e9-f5f7-442d-b752-5d3491736823,e408954a15de660d29d4c67537b52114,310e78840b955e3ca6e75eb03f0c66c8
5e6ed353-e22d-4b9f-a082-90c7a36b17c3,clinical_delete_target,research_subject,8156852e-bab3-46f5-b361-b43522488d92,b352b1e8398d321645d31a33d4ecb29b,310e78840b955e3ca6e75eb03f0c66c8
5f0b5edb-3db7-4862-a1ee-18336586771b,clinical_delete_target,quality_assessment_queue_item,cc2d4451-3fca-48ca-89b8-8ae9e04c1400,05a334d4476b6aeb7c8e14df66349639,310e78840b955e3ca6e75eb03f0c66c8
5f36fa1d-45cd-46a9-acbd-2da79e64ce61,clinical_delete_target,microscopy_analysis_run,8122e340-548f-40df-9dd4-ed43859605ff,44c29ac1d90d8b967a9b74e01e74638e,310e78840b955e3ca6e75eb03f0c66c8
5f4a1484-68ee-4d38-b21c-0b03c4d4338a,clinical_delete_target,microscopy_analysis_run,fce4a23b-7725-4c69-960b-5c9cd9b68f50,5d4083b92cc8d2af2f43faf0ed9501e5,310e78840b955e3ca6e75eb03f0c66c8
5f4b9cb2-f0ba-4892-afc4-fb44dc32f7dd,clinical_delete_target,microscopy_analysis_run,cd096d9e-0d01-4e4f-acd5-65e1548c215b,bd204b2d4c4ce4e9f15918f95dc449e0,310e78840b955e3ca6e75eb03f0c66c8
5f53936a-a23e-482e-ae03-10f1c712bc00,clinical_delete_target,cell_detection_run,f196b05e-1e21-41c5-8292-1c802004009a,87549e899f8f9c78f24294a0d8c3b0b0,310e78840b955e3ca6e75eb03f0c66c8
5f665885-81ff-45cf-ae0e-82dd66e0dceb,clinical_delete_target,microscopy_analysis_run,e109f86a-afaf-4c6b-8831-0fd7fc4fa7b2,ebd7af038dea67ccc4c773b96d2d4390,310e78840b955e3ca6e75eb03f0c66c8
5f82f547-e563-438a-a7b4-fc7dbee98f38,clinical_delete_target,smear_slide,781d8060-de80-4d6c-b094-3b28f802e9cf,a609baeb6e4958fd0569051d88039ff2,310e78840b955e3ca6e75eb03f0c66c8
5fc31c76-b152-43e8-b53f-70908556b706,clinical_delete_target,image_ingestion_batch,a995c14c-e1e8-4216-ba5d-07de0dbce8dc,b5d571923e6e6d452aaae3be744563b5,310e78840b955e3ca6e75eb03f0c66c8
5fc52195-ade0-4d19-a2c4-15c12ca44f35,clinical_delete_target,scientific_case,f7db0db5-3a04-4aaa-845c-33293ecbb037,2596ff499ca885bfa8b6596ce9ea89fd,310e78840b955e3ca6e75eb03f0c66c8
6011d276-221f-4582-b7ec-b05204f16b0e,clinical_delete_target,microscopy_analysis_run,5ad2e702-acee-4f0a-9a01-8a2ba6b24733,5c6d26e2d2ce97c59ad2638feecf0ecb,310e78840b955e3ca6e75eb03f0c66c8
60ad3c71-a1a7-4f2a-b5d1-1aba8e1814f8,clinical_delete_target,cell_detection_run,5e7bbe13-3cf2-4c2d-9022-31d242f15fb1,8bcb9e0e5d373e6f9dc36b0aadd62b70,310e78840b955e3ca6e75eb03f0c66c8
60ad6d3b-8fa8-4aba-b521-303db0a6efda,clinical_delete_target,smear_slide,38b5c970-4c3e-4e69-a4ce-b889fded2862,4359a076c2552c5efd5cfd954be40d9b,310e78840b955e3ca6e75eb03f0c66c8
60ee0d16-1089-4f46-85c6-6fabe10dd33e,clinical_delete_target,smear_slide,e4b5051f-cb50-4de5-a1d8-053c2c06e69b,05e43de20b7234b22852ea928e8bd054,310e78840b955e3ca6e75eb03f0c66c8
60f7a118-5d2c-4d4e-9114-cf8ebb49a3a7,clinical_delete_target,microscopy_analysis_run,b0a5839c-3668-4411-b590-cc1d8fed470e,cfccde444e916219c785a3f602486e8b,310e78840b955e3ca6e75eb03f0c66c8
61043b76-8960-4d40-af97-6db0d0109f6b,clinical_delete_target,microscopy_analysis_run,6dede06e-ae61-4920-bb2c-935cde2a5ff5,3fadc72d2fb3142849ded7c4155853f6,310e78840b955e3ca6e75eb03f0c66c8
61729469-0cf7-4fcb-829d-fc4b99a05b07,clinical_delete_target,smear_slide,16040bac-9c1d-436a-9453-94bd5701655b,48fbf60e8720803b0dd05a0cd5c7bb91,310e78840b955e3ca6e75eb03f0c66c8
61e704e5-e84c-42a1-afac-b7c4c37a4b1b,clinical_delete_target,quality_assessment_queue_item,32b17ab6-1940-40b3-8c98-85046df046f9,23f7f4b5fedd8b02ade2bcffe144f7d8,310e78840b955e3ca6e75eb03f0c66c8
62028b9b-974a-4f32-b775-c0f1d662f718,clinical_delete_target,cell_classification_run,b5238ec8-7ca8-4981-8a43-21a5fdf28e6f,1250d546c423fedbf24a83c14e3ee2f2,310e78840b955e3ca6e75eb03f0c66c8
62123385-8609-4ee9-9940-4a0244927e78,clinical_delete_target,cell_detection_run,c6ecf996-e832-44ad-89bf-2ca55d1d46d5,93a1f6be78d42d107185cba2470566a2,310e78840b955e3ca6e75eb03f0c66c8
62218921-8633-45eb-b845-fb95f1547ca6,clinical_delete_target,cell_detection_run,c5ca90cc-e321-4501-82f3-a2e0ef0f51a7,c9fbd3d6d73de2977be1a3e27553a184,310e78840b955e3ca6e75eb03f0c66c8
6224f299-63ba-4bfc-a5fc-29dc87a79f51,clinical_delete_target,cell_classification_run,24d3e2fd-a41b-439e-865e-eca5dbccf2e3,d6b1912d461ecf306aa2eb5809a1fff1,310e78840b955e3ca6e75eb03f0c66c8
62c256d6-efda-40b5-9075-1f75aca09979,clinical_delete_target,cell_classification_run,e4fbb1f9-34d4-490c-98a6-b94c51ba417f,f644ec6241236b1d2ca814556bdf6da6,310e78840b955e3ca6e75eb03f0c66c8
62f85e7d-5547-40b9-b833-576b063f7678,clinical_delete_target,microscopy_analysis_run,bc8b8317-c17d-4b7a-b737-5e40120559e2,fcb53424bdbd854d9a9141010cfc1344,310e78840b955e3ca6e75eb03f0c66c8
630542a1-7351-4727-a4d4-e810be71928c,clinical_delete_target,microscopy_analysis_run,8122e340-548f-40df-9dd4-ed43859605ff,5160b1b3cbf4ea503fe8a127c42be293,310e78840b955e3ca6e75eb03f0c66c8
6315919a-28be-44a2-8f06-855ac05b2161,clinical_delete_target,smear_slide,2cc4ae2c-8cb2-43df-9a79-2745eb0df494,4e2c3e21c49635eae5988a1a6b458865,310e78840b955e3ca6e75eb03f0c66c8
6335db5b-6b51-44ad-a3d6-9aef1f11c04d,clinical_delete_target,microscopy_analysis_run,214fd936-3c74-4042-937a-3131ff495bdd,274e3d6c3c9376edc74d107e9a8cc72d,310e78840b955e3ca6e75eb03f0c66c8
636bcbba-0cfc-46b0-9884-8a6dfb3e9092,clinical_delete_target,quality_assessment_queue_item,178051fb-0834-4c7d-bcc0-2eac9bce541b,11d84b73c8b178159d0d5e99c295ccb3,310e78840b955e3ca6e75eb03f0c66c8
63c67d76-ccdf-44bb-8e55-9a1b8eef1a8e,clinical_delete_target,quality_assessment_queue_item,32b17ab6-1940-40b3-8c98-85046df046f9,4c5a4285996ff566e0ba26a42a345b7a,310e78840b955e3ca6e75eb03f0c66c8
63c93023-1cd9-4d59-8d52-94aba1b6ee7f,clinical_delete_target,cell_classification_run,45174302-a6d3-4d0d-8c98-e1c817dfc3e4,e44b6bc6ec622ad7596d6afa8ce349df,310e78840b955e3ca6e75eb03f0c66c8
63e2fae9-6a32-4be7-9fcb-a243c635c93c,clinical_delete_target,cell_detection_run,618af6de-bfab-495e-8634-e484d620ee21,fa847a856096e60054e47931a9ece85e,310e78840b955e3ca6e75eb03f0c66c8
64c56877-d946-4451-b265-ae0553582871,clinical_delete_target,cell_detection_run,1db1a505-3eaf-456d-b123-7b9f8ee77762,bad8b1ab81bcce137929388f918f79ac,310e78840b955e3ca6e75eb03f0c66c8
6501cf63-d943-4e1d-8824-ef48d45b2971,clinical_delete_target,image_ingestion_batch,08003d2a-36ae-46a5-abff-2415be8ac1c7,69baa989871f76eb4f87db576c5e0672,310e78840b955e3ca6e75eb03f0c66c8
65034adb-3b25-495e-8712-38f2a9330b23,clinical_delete_target,microscopy_image,dc6df3c3-f03e-4261-bd4c-a2df5e0f0d88,cf68af53e85ce96229352153d235ccc6,310e78840b955e3ca6e75eb03f0c66c8
651e188b-c707-4c7e-aa31-28879d37f48b,clinical_delete_target,image_ingestion_batch,7e9cde6e-32af-4265-94d7-8d243c585703,bb15952f2aac4be69d3495ff106d1002,310e78840b955e3ca6e75eb03f0c66c8
6522a33c-9b8e-4ece-9043-c33076bbf5ad,clinical_delete_target,cell_classification_run,1361f54c-2c8c-4f3c-85d7-0f5c373b8cae,57173f1403fb27d4efd808e9c5d51dd0,310e78840b955e3ca6e75eb03f0c66c8
652c13c7-24bf-4079-a095-e273a23976a3,clinical_delete_target,smear_slide,a4a58ed8-6d15-4fda-8138-55933d22b5d4,98c5e1ee7a477ea95c16524ecb8f409d,310e78840b955e3ca6e75eb03f0c66c8
653fb37c-3cbf-4912-9d70-ebc592e0fcf9,clinical_delete_target,cell_classification_run,bea48ce1-5a3c-40a1-9afb-af66b06910e5,2f76f09c53e1bb220016a9fd731fa5da,310e78840b955e3ca6e75eb03f0c66c8
65ff9ccc-af4c-43cd-bc41-c9d6e9389c5e,clinical_delete_target,smear_slide,ba84f393-bea4-4675-8ab2-eb832cf6fa66,333cab01c3b3e19ca1568eca833dd3b5,310e78840b955e3ca6e75eb03f0c66c8
66075034-b21e-47cd-8700-829689026f22,clinical_delete_target,image_ingestion_batch,a9aed562-1e0a-4661-b3e0-7f4cc2ca2e92,68ae7dfb4c257b18315a87d826b3617b,310e78840b955e3ca6e75eb03f0c66c8
66d763ea-69fe-413a-a337-daf9a7a71665,clinical_delete_target,microscopy_analysis_run,ae68a99c-11f7-457a-88f8-3cef9a144958,110c64b34eee5fd3b0e8bb55fa609a07,310e78840b955e3ca6e75eb03f0c66c8
671d5bbe-5999-417b-b86d-a569bac01786,clinical_delete_target,scientific_case,6a6f49c0-d4b8-4459-8c0c-083450bf17b3,68d4dded237c36d7aeab404d9f840708,310e78840b955e3ca6e75eb03f0c66c8
67416bb3-65a5-4b63-b453-ef488a06ac54,clinical_delete_target,quality_assessment_queue_item,fd66d3f2-cde1-4151-9974-9c0217239a41,4c1fb90945eae1abc4b5b0a78a0e6989,310e78840b955e3ca6e75eb03f0c66c8
675dbd19-f14a-4665-853c-694d74de6fb0,clinical_delete_target,image_ingestion_batch,ddf6349e-195c-44e7-9c01-2080c09c8e7c,9885ef82202d8a5e076644c645b3f9b5,310e78840b955e3ca6e75eb03f0c66c8
67d57768-0883-495b-8194-dc1339748ff4,clinical_delete_target,research_subject,353081a9-faae-4ace-9d9d-6f33b121f952,0589bc72a8af4ff1c8dda817aa3967c1,310e78840b955e3ca6e75eb03f0c66c8
67e93792-5ec4-4f05-9760-3e6eb872d484,clinical_delete_target,research_subject,f8324586-01bb-45c9-9d0e-5f6f0e0f55b4,b64b08a9e23ffcad0acd0d4d1792d5fa,310e78840b955e3ca6e75eb03f0c66c8
67ea6ed4-a100-43ed-bec0-0401b0375c51,clinical_delete_target,quality_assessment_queue_item,9337b0e0-6dc4-4878-b6d0-28e85c86d2c0,e2b6b3250e2a0e215cda2c753a12a473,310e78840b955e3ca6e75eb03f0c66c8
67fffc9e-d98c-43ae-944f-2953c94b6f90,clinical_delete_target,microscopy_analysis_run,bc8b8317-c17d-4b7a-b737-5e40120559e2,2563107a14900dbc1ebd64bdd256677c,310e78840b955e3ca6e75eb03f0c66c8
681c4e23-b05a-4795-8500-369be04e6991,clinical_delete_target,quality_assessment_queue_item,615c1552-8358-48cf-b1a3-cc7eeb0bde0e,15b1f7f6c98eec65d28bc828352e31d8,310e78840b955e3ca6e75eb03f0c66c8
686c6554-5698-429d-8462-8a0546a7bb62,clinical_delete_target,scientific_case,d230dc39-4b33-4467-97b5-5c98330bcbb2,0236954aed1842f3645c96c8235664ad,310e78840b955e3ca6e75eb03f0c66c8
